26.302366126003307,-98.18251781125207 
26.30235245438576,-98.18241877192627 
26.302338782700215,-98.18231973261999 
26.302325110946654,-98.18222069333977 
26.3023114391251,-98.1821216540791 
26.302297767235533,-98.18202261484448 
26.302284095277965,-98.1819235756294 
26.30227042325239,-98.1818245364469 
26.30225675115882,-98.18172549727741 
26.302243078997236,-98.1816264581405 
26.302229406767655,-98.18152741902313 
26.302277385267093,-98.18253338335853 
26.30226371364955,-98.18243434410437 
26.302250041963998,-98.18233530487626 
26.302236370210444,-98.1822362656742 
26.30222269838889,-98.1821372264917 
26.302209026499327,-98.18203818732873 
26.30219535454176,-98.18193914819182 
26.302181682516185,-98.18184010908097 
26.302168010422616,-98.18174106998964 
26.302154338261037,-98.18164203092438 
26.30214066603146,-98.18154299188518 
26.302188644530883,-98.18254895545196 
26.30217497291334,-98.18244991627596 
26.302161301227788,-98.1823508771195 
26.302147629474238,-98.18225183798911 
26.302133957652682,-98.18215279888476 
26.302120285763117,-98.18205375979996 
26.302106613805552,-98.18195472074122 
26.302092941779986,-98.18185568170853 
26.302079269686416,-98.18175664269536 
26.302065597524834,-98.18165760370177 
26.30205192529526,-98.1815585647342 
26.302099903794673,-98.18256452753236 
26.30208623217713,-98.18246548843453 
26.302072560491577,-98.18236644935624 
26.302058888738024,-98.18226741029748 
26.30204521691647,-98.18216837127132 
26.302031545026907,-98.18206933226467 
26.302017873069342,-98.18197029327757 
26.302004201043776,-98.18187125431653 
26.30199052895021,-98.18177221538154 
26.301976856788635,-98.1816731764661 
26.301963184559057,-98.18157413757672 
26.30201116305846,-98.18258009959973 
26.301997491440915,-98.18248106057355 
26.301983819755364,-98.18238202157343 
26.301970148001814,-98.18228298259284 
26.30195647618026,-98.18218394363832 
26.301942804290697,-98.18208490470984 
26.301929132333136,-98.18198586580091 
26.301915460307573,-98.18188682691803 
26.301901788214003,-98.1817877880547 
26.301888116052428,-98.18168874921743 
26.301874443822857,-98.18158971039968 
26.301922422322242,-98.1825956716606 
26.3019087507047,-98.18249663271257 
26.301895079019154,-98.1823975937841 
26.3018814072656,-98.18229855488168 
26.30186773544405,-98.18219951600533 
26.301854063554487,-98.1821004771485 
26.301840391596926,-98.18200143831774 
26.301826719571363,-98.18190239950651 
26.301813047477797,-98.18180336072135 
26.301799375316232,-98.18170432195572 
26.30178570308666,-98.18160528322265 
26.301833681586032,-98.18261124370842 
26.30182000996849,-98.18251220483205 
26.30180633828294,-98.18241316598174 
26.30179266652939,-98.1823141271575 
26.30177899470784,-98.18221508835279 
26.30176532281828,-98.18211604957413 
26.301751650860723,-98.18201701082153 
26.301737978835156,-98.18191797208196 
26.301724306741598,-98.18181893337496 
26.30171063458003,-98.18171989468749 
26.30169696235046,-98.18162085602609 
26.30174494084982,-98.18262681574322 
26.301731269232274,-98.18252777694502 
26.301717597546727,-98.18242873817289 
26.301703925793174,-98.18232969942028 
26.301690253971625,-98.18223066069373 
26.30167658208207,-98.18213162198673 
26.301662910124513,-98.18203258330578 
26.301649238098946,-98.18193354465089 
26.30163556600539,-98.18183450601553 
26.301621893843826,-98.18173546740624 
26.30160822161426,-98.18163642881649 
26.301656200113605,-98.182642387765 
26.30164252849606,-98.18254334904496 
26.301628856810517,-98.18244431034448 
26.30161518505696,-98.18234527167004 
26.30160151323541,-98.18224623301515 
26.301587841345857,-98.18214719439283 
26.301574169388303,-98.18204815578352 
26.301560497362747,-98.18194911720028 
26.301546825269185,-98.1818500786431 
26.301533153107624,-98.18175104011196 
26.30151948087806,-98.18165200160037 
26.301567459377395,-98.18265795977375 
26.30155378775985,-98.18255892112536 
26.3015401160743,-98.18245988250304 
26.301526444320753,-98.18236084390676 
26.301512772499198,-98.18226180533004 
26.30149910060965,-98.18216276677937 
26.301485428652093,-98.18206372824824 
26.301471756626537,-98.18196468974315 
26.30145808453298,-98.18186565125762 
26.301444412371424,-98.18176661279814 
26.30143074014186,-98.18166757436472 
26.301478718641178,-98.18267353176947 
26.30146504702363,-98.18257449319925 
26.301451375338086,-98.18247545465509 
26.301437703584536,-98.18237641613047 
26.30142403176299,-98.1822773776319 
26.301410359873437,-98.18217833915288 
26.301396687915886,-98.18207930069993 
26.301383015890327,-98.18198026226649 
26.301369343796775,-98.18188122385912 
26.301355671635214,-98.18178218547781 
26.30134199940566,-98.18168314711603 
